event_id,nn_log_eta_b0
1206,1.7491589202898237
1207,1.7976946165910803
1208,2.558287792397518
1209,2.764020017655946
1210,1.1918963362169142
1211,2.8521066271491877
1212,3.04205075086686
1213,1.6379358343409585
1214,3.045263666478156
1215,2.9720125335935395
1216,3.057460043037029
1217,2.198857755954975
1218,2.957785671472523
1219,3.6131746353780847
1220,1.8726708225070732
1221,3.582017579521733
1222,3.021576701950807
1223,2.7808550225744217
1224,1.7248529373796804
1225,0.5921108414031999
1226,2.7873827619142704
1227,2.724267986531508
1228,2.8497848510786308
1229,3.061799531028676
1230,-0.10178431346606809
1231,2.000873150468178
1232,0.41931799305775264
1233,0.48192184860183795
1234,-0.4551345590353302
1235,1.7312167488322943
1236,2.1863599811683434
1237,3.336768589838627
1238,3.546301667566186
1239,1.7382339313008566
1240,3.3329765249624588
1241,2.2406693734116394
1242,1.7698416055029371
1243,0.479451802264669
1244,2.0637170097751807
1245,-1.3859474321547078
1246,-0.9468748695822848
1247,2.385964843720606
1248,0.14189803043900517
1249,1.0894712262207096
1250,3.0166482960713763
1251,0.5119222036021602
1252,-0.9749236734505213
1253,2.318570844290154
1254,2.4923274171497467
1255,2.0553998674010887
1256,3.2311021645295925
1257,1.162064741570271
1258,0.31653570055946423
1259,1.8773063347621712
1260,-1.0312004346531793
1261,0.7375126186054624
1262,3.4363749409808175
1263,0.885431815031066
1264,2.530898089777105
1265,3.0197212695584517
1266,0.3571869423672556
1267,0.6381607897412995
1268,2.3850019426353475
1269,3.111512366809027
1270,2.958574984174048
1271,1.6146394975345173
1272,1.874348422004785
1273,3.475960411702363
1274,2.450813833729677
1275,2.4551514233827167
1276,1.9565523543597816
1277,2.434416874216234
1278,2.1131975291567935
1279,3.148141446718231
1280,1.7222281107764454
1281,2.807422036991715
1282,3.40781405392289
1283,2.928129791650589
1284,1.7329708833024766
1285,2.397090237005543
1286,1.3502394287532997
1287,3.3188388935816087
1288,3.024246434322802
1289,2.302691160119748
1290,2.219815987053145
1291,2.041790641966731
1292,-1.5733045293423507
