event_id,nn_log_eta_b0
834,4.797705137335105
835,3.0036455284487626
836,4.6327314854801465
837,4.294746548313822
838,4.467696701544288
839,4.420070065718327
840,3.2159990446691586
841,4.858192653423055
842,4.299215056083003
843,4.44699597522714
844,2.7346256292606705
845,1.3741974062979299
846,2.2689922485070704
847,5.0274731644943
848,4.2724617284389605
849,4.162510206916456
850,5.373348058736853
851,5.054235048563502
852,5.28532900808986
853,5.305431277065309
854,3.2018230897285873
855,3.0393314885147915
856,4.2196879219014765
857,4.2510971555861445
858,-2.465466854585485
859,5.238797424937606
860,5.246806448795564
861,2.5595939975117057
862,3.5977082505264057
863,4.097609988557325
864,4.457921245734483
865,4.365426747316297
866,3.494454434088615
867,3.3543732593856785
868,1.5346539935453414
869,4.527857139002576
870,3.454492869419846
871,4.172286954089669
872,2.4129458046474443
873,4.449477764545992
874,1.77619107795468
875,1.5534460703490383
876,4.731372425046929
877,-1.91309334363027
878,2.813648607763886
879,4.0272995814342885
880,4.132193559104998
881,2.237726187096324
882,4.4624514219618
883,4.306939918644611
884,2.5614238249215977
885,2.9193184453934444
886,3.5023395608242587
887,1.288264341125459
888,1.861227016717639
889,-1.1346197050953792
890,2.417232718983791
891,1.2022336218899856
892,0.7985177002555699
893,1.0485604940052888
894,1.0853807398646698
895,2.43422719873622
896,2.4894209462995605
897,1.4417383360169849
898,3.558995562639021
899,3.718337903978035
900,4.14774095536138
901,0.4952852514143622
902,2.895972567474623
903,3.1279428978621215
904,3.681807029841768
905,3.857006256153915
906,3.712809932647156
907,-1.2015907626076858
908,-0.8217882455494709
909,5.000895348126979
910,2.9126201640221274
911,3.3076627267398475
912,4.198111337045401
913,0.12896252613754688
914,0.2111468918850048
915,2.6239252968605236
916,-1.001294288792656
917,-0.06732699278963139
918,3.5630733920547466
919,-1.3727336528966716
920,1.491648955968309
921,3.716667171659405
922,1.2249699353851864
923,3.7066564716054913
924,3.7179696412779775
925,0.8412486569598081
926,-0.2936923846648356
927,3.2500854032833257
928,3.4145759827709092
929,5.072925779459127
930,4.510840252290508
931,2.251214936395876
932,2.5917349499853795
933,3.2885231953544203
934,4.017411603197771
935,3.3634724946117465
936,4.260945560943213
937,3.502879233706596
938,3.168054167935218
939,3.939128085579265
940,4.773754505949473
941,4.7728395151703555
942,4.440194354119408
943,3.4720400472864763
944,3.909827496865753
945,1.9636631482388223
946,2.8418820979470856
947,2.753264168073636
948,3.1489838361919213
949,2.166632717552373
950,3.1820794670611705
951,4.03630860371443
952,3.2756081960113477
953,4.27336055673544
954,2.4351526636402907
955,3.5546041391705576
956,2.9464195550196246
957,3.4937677207620896
958,4.106277954510913
959,3.909279423267251
960,-0.08376360775275105
961,3.161524505329039
962,2.3906064651878403
963,4.068653884359351
964,3.723095080723308
965,3.6153590231206625
966,3.1680943143826656
967,3.5185088085515748
968,3.4258014181692236
969,2.0405804644473866
970,3.20627734701779
971,3.1447255707742707
972,4.4432421526174775
973,4.616668456155072
974,3.445563125665151
975,4.469346740671896
976,3.7449595560102718
977,3.3828368479951214
978,3.1316425811874433
979,3.588466589729007
980,5.228544578994577
981,4.469029573357607
982,2.791859776083235
983,3.3642281942979952
984,3.3563939830588714
985,1.6901974969124633
986,4.4168140358744745
987,2.2589626833020517
988,3.8563218322307327
989,4.457887833827689
990,0.6129124502772285
991,-1.2730786448299787
992,3.5428383756306867
993,3.683441471232297
994,-0.4633570308687629
995,3.670543641616342
996,3.6533725300130704
997,1.9322742378815145
998,2.954523694643332
999,-1.788931321614433
1000,2.9961243025659683
1001,3.2880607499377748
1002,1.8934064144037175
1003,2.869140172581164
1004,4.521497600128585
1005,3.9016227998167334
1006,2.8923723296112964
1007,3.308653523863276
1008,2.8638206422466537
1009,3.585725038421987
1010,4.6065254300761405
1011,4.577983908985576
1012,4.573799568800592
1013,4.878662172688182
1014,4.598407278658133
1015,4.491824514696146
1016,-1.6625232701756194
1017,-3.121397819380641
1018,4.490924749447499
1019,3.6250114513241956
1020,4.340933128973119
1021,4.0192505118887825
1022,4.032547386896009
1023,3.949312484621297
1024,3.3113148798719054
1025,2.959875560589904
1026,4.364344538961217
1027,4.313307788561243
1028,4.4229665224614045
1029,4.214674154876327
1030,4.312756673410651
1031,4.312756673410651
1032,-0.3061270142343262
1033,3.3759485988865383
1034,3.3634557353604606
1035,3.198084744060578
1036,3.9335465798644393
1037,2.660184304547145
1038,3.392221033834772
1039,4.025653964501172
1040,2.2908217873916357
1041,0.06491410461441793
1042,3.189693879482392
1043,1.8452048699775894
1044,2.249986361994274
1045,3.1896488040279825
1046,2.1784628543547573
1047,4.943000365532635
1048,3.7703805082237554
1049,3.8505329398007504
1050,3.4392561483880786
1051,3.7800413678407896
1052,3.1292482841461267
1053,4.843733469544043
1054,4.6717952429500444
1055,4.404588232142538
1056,5.097244315827365
1057,4.11635803520293
1058,4.789354722947247
1059,0.8691923195533948
1060,3.501431462772337
1061,2.660990831522528
1062,3.440621449852655
1063,3.2817883171859648
1064,2.994826513184976
1065,3.789433014833564
1066,4.864346787610147
1067,4.547534109063705
1068,3.0714471731241826
1069,2.1918836104333512
1070,4.111584432604203
1071,0.08829676642627371
1072,-3.472776568933014
1073,4.039498873199838
1074,4.700388995791196
1075,3.710984696934261
1076,2.790023863000911
1077,0.5923118698208512
1078,2.1370432574701543
1079,4.372349858645385
1080,2.03473975529325
1081,2.615649590606611
1082,2.8796000831345796
1083,4.888931346800803
1084,3.4701222664780347
1085,2.8109565152979354
1086,2.7683639838207252
1087,-3.0020376976793988
1088,2.6114113212170076
1089,1.9712876267919528
1090,3.457783614651655
1091,2.737308211917823
1092,-0.26283739157730457
1093,1.6729598872170226
1094,2.7641394843267637
1095,1.7919532924286496
1096,2.229390159172965
1097,0.7404539311143048
1098,3.130259298250629
1099,1.884772055184254
1100,2.273772771625765
1101,2.113851430893506
1102,-0.22366411721980128
1103,2.483249942180051
1104,1.3054718751671
1105,2.2779743921161124
1106,1.5752797929779683
1107,2.9354575424468536
1108,2.7071503733292337
1109,2.641072201274304
1110,2.9850896666415725
1111,-1.825261991225231
1112,2.3296664747071656
1113,2.0972454272176346
1114,1.9715426927707553
1115,1.2162450007091445
1116,2.3139455019316504
1117,1.1168618141881574
1118,2.2415752322168068
1119,2.3102953632452916
1120,3.5695191439844782
1121,3.03303155213064
1122,2.5575120479623594
1123,1.2924469267456393
1124,1.137158293096804
1125,1.4553465660122686
1126,0.9729973635473919
1127,2.679200459874343
1128,1.197793118048926
1129,2.3068513251875844
1130,2.3468947082978318
1131,2.3007931683728224
1132,0.9499734957373009
1133,2.20107705637974
1134,0.7436137433635679
1135,0.8080605705709027
1136,2.033627491371371
1137,1.1980377237652808
1138,-0.05371809508953973
1139,1.4934418269675418
1140,0.09331288560680084
1141,1.7196151532903747
1142,0.4796016619303738
1143,2.004761350193753
1144,1.489846159631026
1145,0.2494986280176481
1146,1.9202731481567312
1147,-1.704705120911672
1148,-2.455960002803355
1149,-2.560850295316175
1150,-0.8181046586263636
1151,-1.98340869177605
1152,-2.960803785463586
1153,-1.4019465628418568
1154,2.669860764845562
1155,-2.4962137007608898
1156,-0.974424882699775
1157,1.7930055021827922
1158,2.131087452409041
1159,-1.0077798413628751
1160,1.07174106631892
1161,2.2211317104173665
1162,2.2619997354844004
1163,1.740958657231158
1164,1.0350050221795604
1165,0.7645970350842166
1166,3.4340756185626993
1167,2.9532342415860877
1168,1.9500463642447374
1169,1.102538624887874
1170,0.777246768549924
1171,2.0969893957594974
1172,2.0514015141390636
1173,0.45853415865224356
1174,2.364774613063351
1175,2.130408510040349
1176,1.8958637476779643
1177,1.2425921079122428
1178,1.8125508540904467
1179,0.7517605171728827
1180,1.3998999697258445
1181,0.4505586566892026
1182,1.296916470808402
1183,1.9723529005243918
1184,2.5426912445418637
1185,2.254077412875658
1186,2.583611198558266
1187,0.5429750656965915
1188,1.9525383869635515
1189,2.493484964725822
1190,1.83745072647317
1191,2.704137290199164
1192,1.5877704495967313
1193,0.06207640486625188
1194,1.3874643749802567
1195,2.8865402400363207
1196,1.8368471953880032
1197,1.2638622194976223
1198,1.242918816706478
1199,2.385916656174005
1200,0.70451549900551
1201,0.7976046903466747
1202,2.4941019751668443
1203,2.0785884074926027
1204,1.5876953359613495
1205,0.9439962814749983
1206,1.0171174511514627
1207,0.12895859163326495
1208,2.3914771294918826
1209,1.5228115566845086
1210,-0.4628963299944395
1211,1.6772861505039605
1212,2.5498676733078467
1213,0.003043478401538735
1214,2.126159707944092
1215,2.062567065300645
1216,2.1267004581617046
1217,0.9981978482870857
1218,2.4916228664180102
1219,2.738262850128888
1220,0.21603322911738188
1221,2.6022924299864147
1222,1.8621237004013267
1223,1.4497610517546027
1224,1.7224506572050573
1225,-1.0068905382018576
1226,2.1742703372748946
1227,1.4434549276100068
1228,1.5216382009379963
1229,2.175774131984169
1230,-1.7676481864116513
1231,0.8106243997789604
1232,-0.8745753119378468
1233,-1.2221015700349804
1234,-1.8903296987344702
1235,0.9445433573472828
1236,1.7630126872008076
1237,2.169120487181324
1238,3.122096915086441
1239,0.2321942713649081
1240,2.598674912698285
1241,1.8376173082267413
1242,1.1742240684561525
1243,-0.7686972543252004
1244,0.27679817509618454
1245,-3.3447248129834977
1246,-2.9973326790860657
1247,1.212989849294415
1248,-1.8917031090579977
1249,0.06964060536215477
1250,2.546951332876355
1251,-1.5447371362230873
1252,-2.7470396409099958
1253,1.7736561961855015
1254,1.219948228435086
1255,0.6177978641353361
1256,2.883944648449572
1257,-0.4759253195131956
1258,-1.687796542105671
1259,1.3254109263814886
1260,-3.272682158629949
1261,-0.6817669650494782
1262,3.2724620577213974
1263,-0.7799214167633233
1264,0.9725102579504392
1265,2.370373343270548
1266,-1.9649832752479794
1267,-0.8123785525742773
1268,1.9004463880277025
1269,2.5020597338656034
1270,1.6814313196600972
1271,0.20491907657513497
1272,0.5775172354861837
1273,2.3662649872300934
1274,1.7466251470861378
1275,1.5610098555432645
1276,1.020010412187755
1277,1.8650799054081317
1278,1.5176984932811983
1279,2.6044526979088682
1280,1.1498573423229486
1281,2.3388767076107575
1282,3.670159861504729
1283,1.5349533665840809
1284,1.0145647629525119
1285,1.4680982896444488
1286,-0.5335017504159603
