event_id,event_time,latitude,longitude,depth_km,magnitude,nn_log_eta_b0,parent_id,parent_distance_km,parent_dt_days,parent_lat,parent_lon,parent_depth
87450,2024-07-13 00:38:00,8.95,126.23,32.0,2.4,-7.54407994042129,69035.0,0.0,329.9972222222222,8.95,126.23,32.0
87487,2024-07-14 00:26:00,19.06,121.23,8.0,2.6,-7.574139397923102,69925.0,0.0,307.9291666666667,19.06,121.23,8.0
87610,2024-07-16 12:20:00,8.33,126.65,29.0,2.1,-7.712242584168426,73837.0,0.0,224.05138888888888,8.33,126.65,29.0
87632,2024-07-17 01:06:00,9.04,126.8,5.0,2.4,-7.632157930095533,71408.0,0.0,269.4215277777778,9.04,126.8,5.0
87650,2024-07-17 10:35:00,8.33,126.53,30.0,1.8,-9.74499112750916,87552.0,0.0,2.077777777777778,8.33,126.53,30.0
87662,2024-07-17 19:19:00,8.48,126.56,22.0,1.9,-7.711291939572876,74067.0,0.0,224.54236111111112,8.48,126.56,22.0
87743,2024-07-19 05:05:00,12.38,123.73,8.0,1.9,-7.447519553814586,66361.0,0.0,412.1645833333333,12.38,123.73,8.0
87744,2024-07-19 05:26:00,8.68,126.79,11.0,3.7,-10.33053169790067,87714.0,0.0,0.5395833333333333,8.68,126.79,11.0
87759,2024-07-19 14:03:00,8.68,126.86,1.0,2.5,-7.704620986738878,73544.0,0.0,228.01805555555555,8.68,126.86,1.0
87769,2024-07-19 21:41:00,13.82,120.62,1.0,1.5,-7.179221808396828,51956.0,0.0,764.4840277777778,13.82,120.62,1.0
87771,2024-07-19 22:14:00,8.61,126.49,22.0,2.0,-7.713341035696912,74924.0,0.0,223.48541666666668,8.61,126.49,22.0
87786,2024-07-20 06:13:00,16.54,120.88,6.0,2.3,-7.269987471031074,58933.0,0.0,620.3013888888889,16.54,120.88,6.0
87931,2024-07-24 01:33:00,7.84,122.83,33.0,1.9,-7.134056401065909,49112.0,0.0,848.2694444444444,7.84,122.83,33.0
87972,2024-07-25 14:46:00,8.44,126.31,32.0,1.3,-8.519384731645657,86324.0,0.0,34.93055555555556,8.44,126.31,32.0
87997,2024-07-25 23:37:00,8.65,127.04,1.0,3.5,-7.219350956024755,56019.0,0.0,697.0104166666666,8.65,127.04,1.0
88015,2024-07-26 13:02:00,9.64,126.23,34.0,1.6,-7.379819839358212,63962.0,0.0,481.69305555555553,9.64,126.23,34.0
88051,2024-07-27 03:53:00,8.48,126.72,31.0,1.8,-7.741145710266417,77176.0,0.0,209.62569444444443,8.48,126.72,31.0
88099,2024-07-28 02:51:00,10.84,125.32,2.0,3.3,-8.177130840737965,84369.0,0.0,76.81736111111111,10.84,125.32,2.0
88134,2024-07-29 01:42:00,9.52,126.06,33.0,1.8,-7.334675242986223,62020.0,0.0,534.4597222222222,9.52,126.06,33.0
88143,2024-07-29 05:34:00,9.64,126.16,32.0,1.8,-7.059107253092154,44487.0,0.0,1008.0520833333334,9.64,126.16,32.0
88225,2024-07-31 01:34:00,10.81,125.35,4.0,2.7,-8.132997473964046,84095.0,0.0,85.03402777777778,10.81,125.35,4.0
88244,2024-07-31 06:05:00,8.83,126.44,32.0,2.4,-8.739151907162974,87320.0,0.0,21.05902777777778,8.83,126.44,32.0
88345,2024-08-02 07:36:00,8.74,126.89,11.0,4.3,-7.880046789885561,80789.0,0.0,152.2451388888889,8.74,126.89,11.0
88356,2024-08-02 18:14:00,8.58,126.44,32.0,2.2,-7.708276323527727,76410.0,0.0,226.10694444444445,8.58,126.44,32.0
88375,2024-08-03 02:06:00,9.44,126.79,1.0,4.0,-7.053436597395299,44158.0,0.0,1021.3006944444444,9.44,126.79,1.0
88416,2024-08-03 09:49:00,8.08,126.71,19.0,1.7,-7.820869117812665,79778.0,0.0,174.4701388888889,8.08,126.71,19.0
88420,2024-08-03 10:05:00,8.02,126.83,12.0,1.9,-7.0074214131162025,39875.0,0.0,1135.4520833333333,8.02,126.83,12.0
88489,2024-08-03 15:21:00,8.1,126.76,13.0,1.5,-10.844375759645072,88441.0,0.0,0.16527777777777777,8.1,126.76,13.0
88573,2024-08-03 20:54:00,8.11,126.96,10.0,2.8,-7.727530916517941,77295.0,0.0,216.30138888888888,8.11,126.96,10.0
88574,2024-08-03 20:54:00,8.11,126.96,10.0,2.8,-7.727530916517941,77295.0,0.0,216.30138888888888,8.11,126.96,10.0
88597,2024-08-03 22:53:00,8.0,127.07,2.0,4.2,-8.97965532959159,87888.0,0.0,12.104166666666666,8.0,127.07,2.0
88598,2024-08-03 22:58:00,11.71,124.26,7.0,2.4,-7.722377530726537,77072.0,0.0,218.88333333333333,11.71,124.26,7.0
88622,2024-08-04 00:24:00,8.01,126.64,17.0,1.9,-7.813623008719742,79641.0,0.0,177.40555555555557,8.01,126.64,17.0
88643,2024-08-04 02:00:00,8.12,126.69,22.0,2.8,-7.69377925811817,75841.0,0.0,233.78194444444443,8.12,126.69,22.0
88665,2024-08-04 03:25:00,8.0,126.69,20.0,1.8,-10.739510088199278,88590.0,0.0,0.21041666666666667,8.0,126.69,20.0
88691,2024-08-04 04:54:00,8.12,126.87,14.0,2.4,-7.6740844544463105,73298.0,0.0,244.62777777777777,8.12,126.87,14.0
88705,2024-08-04 06:33:00,8.07,126.38,46.0,1.7,-8.148313195310683,84475.0,0.0,82.0875,8.07,126.38,46.0
88728,2024-08-04 11:15:00,7.91,126.89,14.0,2.6,-8.055634183915366,83474.0,0.0,101.61458333333333,7.91,126.89,14.0
88774,2024-08-04 23:17:00,8.03,126.76,20.0,2.3,-7.692016743427828,75832.0,0.0,234.73263888888889,8.03,126.76,20.0
88838,2024-08-05 17:49:00,15.17,122.75,1.0,1.9,-7.667140056316445,73043.0,0.0,248.57083333333333,15.17,122.75,1.0
88886,2024-08-06 04:02:00,8.29,126.85,15.0,2.0,-7.6953313938496395,76168.0,0.0,232.94791666666666,8.29,126.85,15.0
88896,2024-08-06 05:29:00,13.72,120.65,99.0,1.5,-7.892136998883979,81253.0,0.0,148.06527777777777,13.72,120.65,99.0
88897,2024-08-06 05:42:00,8.4,126.32,35.0,2.6,-7.725518007252779,77383.0,0.0,217.30625,8.4,126.32,35.0
88941,2024-08-06 23:11:00,9.11,126.96,7.0,2.7,-7.74577420179956,78261.0,0.0,207.40347222222223,9.11,126.96,7.0
89022,2024-08-08 00:31:00,8.13,126.74,21.0,1.9,-9.45737499223494,88612.0,0.0,4.029166666666667,8.13,126.74,21.0
89031,2024-08-08 02:12:00,8.56,126.68,10.0,1.6,-7.671392834989057,73952.0,0.0,246.1486111111111,8.56,126.68,10.0
89067,2024-08-08 17:58:00,8.17,126.87,7.0,2.7,-7.665400020808373,73156.0,0.0,249.56875,8.17,126.87,7.0
89098,2024-08-09 00:56:00,8.12,126.74,18.0,2.3,-9.61932723714764,88903.0,0.0,2.775,8.12,126.74,18.0
89113,2024-08-09 05:38:00,7.97,126.4,26.0,1.6,-10.136734029962344,89054.0,0.0,0.8430555555555556,7.97,126.4,26.0
89197,2024-08-10 15:56:00,8.49,126.85,7.0,2.3,-7.960461554570131,82525.0,0.0,126.5111111111111,8.49,126.85,7.0
89248,2024-08-11 11:38:00,7.9,126.78,16.0,1.8,-9.17696205082345,88555.0,0.0,7.684722222222222,7.9,126.78,16.0
89295,2024-08-12 09:37:00,9.97,126.11,33.0,1.7,-7.546552742143714,70313.0,0.0,328.12361111111113,9.97,126.11,33.0
89318,2024-08-12 19:46:00,8.03,126.39,28.0,2.0,-9.59042314527476,89134.0,0.0,2.9659722222222222,8.03,126.39,28.0
89319,2024-08-12 19:58:00,6.84,123.64,1.0,3.5,-8.04695109029916,83770.0,0.0,103.66666666666667,6.84,123.64,1.0
89372,2024-08-14 00:23:00,8.14,126.73,18.0,1.9,-9.06298247309687,88626.0,0.0,9.990972222222222,8.14,126.73,18.0
89382,2024-08-14 01:55:00,8.0,126.77,13.0,1.4,-9.06759524521861,88686.0,0.0,9.885416666666666,8.0,126.77,13.0
89389,2024-08-14 03:01:00,9.97,126.1,33.0,1.8,-7.270224803713908,59886.0,0.0,619.9625,9.97,126.1,33.0
89454,2024-08-15 07:12:00,8.46,126.3,33.0,1.7,-7.682165406767875,76291.0,0.0,240.11805555555554,8.46,126.3,33.0
89480,2024-08-15 20:05:00,8.62,126.24,26.0,1.8,-7.655992094799053,73625.0,0.0,255.03402777777777,8.62,126.24,26.0
89510,2024-08-16 03:12:00,7.94,126.44,1.0,2.1,-8.960952921619697,88449.0,0.0,12.636805555555556,7.94,126.44,1.0
89514,2024-08-16 04:08:00,8.09,126.69,21.0,1.6,-7.936154398199264,82452.0,0.0,133.79375,8.09,126.69,21.0
89754,2024-08-20 04:16:00,8.08,126.86,1.0,2.2,-8.84587465197497,88526.0,0.0,16.470833333333335,8.08,126.86,1.0
89779,2024-08-20 06:00:00,8.09,126.93,8.0,2.2,-7.977631848289791,83270.0,0.0,121.60694444444445,8.09,126.93,8.0
89846,2024-08-21 09:41:00,8.1,127.0,6.0,2.2,-7.713748775799032,78163.0,0.0,223.27569444444444,8.1,127.0,6.0
89847,2024-08-21 10:06:00,11.32,124.58,1.0,2.6,-7.017746527436324,41400.0,0.0,1108.7756944444445,11.32,124.58,1.0
89870,2024-08-22 00:26:00,8.18,127.0,14.0,1.8,-9.013506862717332,89208.0,0.0,11.196527777777778,8.18,127.0,14.0
89937,2024-08-23 11:17:00,10.37,126.69,15.0,2.2,-7.147520691935876,51186.0,0.0,822.3743055555556,10.37,126.69,15.0
90119,2024-08-26 20:29:00,13.14,124.44,20.0,2.5,-7.191806445323702,55259.0,0.0,742.6493055555555,13.14,124.44,20.0
90145,2024-08-27 02:41:00,8.08,127.14,1.0,4.3,-8.89324648562989,89293.0,0.0,14.76875,8.08,127.14,1.0
90156,2024-08-27 12:10:00,8.07,126.53,28.0,2.1,-8.690996496622823,88606.0,0.0,23.528472222222224,8.07,126.53,28.0
90189,2024-08-28 08:21:00,15.68,121.04,31.0,1.3,-7.795963336159225,80439.0,0.0,184.76805555555555,15.68,121.04,31.0
90199,2024-08-28 18:09:00,9.23,125.61,1.0,2.1,-7.157695938463552,51999.0,0.0,803.3305555555555,9.23,125.61,1.0
90246,2024-08-29 23:25:00,12.64,120.62,1.0,2.6,-7.726287570097195,78973.0,0.0,216.92152777777778,12.64,120.62,1.0
90338,2024-08-31 22:36:00,13.68,120.64,90.0,1.5,-7.751121867705142,79669.0,0.0,204.86527777777778,13.68,120.64,90.0
90373,2024-09-01 11:00:00,16.14,120.09,29.0,2.1,-7.665017108428769,76859.0,0.0,249.7888888888889,16.14,120.09,29.0
90495,2024-09-04 20:39:00,14.97,122.6,1.0,2.1,-7.420388905444109,67129.0,0.0,438.7340277777778,14.97,122.6,1.0
90580,2024-09-06 06:02:00,13.52,120.76,7.0,2.4,-7.726162458053991,79278.0,0.0,216.98402777777778,13.52,120.76,7.0
90695,2024-09-08 18:02:00,8.87,126.51,26.0,3.0,-7.6360721859150855,76107.0,0.0,267.00416666666666,8.87,126.51,26.0
90732,2024-09-09 04:07:00,8.54,127.11,18.0,2.8,-7.624641579920755,75056.0,0.0,274.125,8.54,127.11,18.0
90752,2024-09-09 21:55:00,13.72,120.63,102.0,1.6,-7.407741469417329,66838.0,0.0,451.6986111111111,13.72,120.63,102.0
90757,2024-09-09 23:33:00,10.43,123.16,4.0,2.9,-11.919922721037603,90754.0,0.0,0.013888888888888888,10.43,123.16,4.0
90777,2024-09-10 02:07:00,10.42,123.17,5.0,2.4,-11.307138864317867,90765.0,0.0,0.05694444444444444,10.42,123.17,5.0
90781,2024-09-10 03:16:00,10.43,123.16,3.0,2.0,-7.230922596027212,58668.0,0.0,678.6840277777778,10.43,123.16,3.0
90784,2024-09-10 04:18:00,10.43,123.16,3.0,1.7,-11.42856102720333,90781.0,0.0,0.043055555555555555,10.43,123.16,3.0
90788,2024-09-10 04:45:00,10.42,123.16,3.0,3.1,-10.965680211598277,90773.0,0.0,0.125,10.42,123.16,3.0
90789,2024-09-10 04:46:00,10.43,123.16,4.0,2.4,-10.725408379155136,90757.0,0.0,0.21736111111111112,10.43,123.16,4.0
90795,2024-09-10 05:24:00,10.43,123.16,3.0,2.7,-11.401408781159716,90784.0,0.0,0.04583333333333333,10.43,123.16,3.0
90796,2024-09-10 05:30:00,10.43,123.17,5.0,3.4,-10.75113070072342,90763.0,0.0,0.2048611111111111,10.43,123.17,5.0
90798,2024-09-10 05:54:00,10.43,123.16,3.0,1.3,-11.743831461981921,90795.0,0.0,0.020833333333333332,10.43,123.16,3.0
90799,2024-09-10 05:56:00,10.42,123.17,3.0,3.7,-11.357629856581127,90787.0,0.0,0.050694444444444445,10.42,123.17,3.0
90800,2024-09-10 05:56:00,10.42,123.17,5.0,3.4,-10.861117234361696,90777.0,0.0,0.15902777777777777,10.42,123.17,5.0
90801,2024-09-10 06:06:00,10.42,123.16,3.0,2.7,-11.312467697822935,90788.0,0.0,0.05625,10.42,123.16,3.0
90804,2024-09-10 06:33:00,10.42,123.16,4.0,3.3,-10.764586683572542,90774.0,0.0,0.1986111111111111,10.42,123.16,4.0
90806,2024-09-10 06:49:00,10.42,123.16,5.0,2.6,-10.646921448973865,90762.0,0.0,0.2604166666666667,10.42,123.16,5.0
90808,2024-09-10 08:09:00,10.43,123.16,3.0,3.2,-11.090618948206577,90798.0,0.0,0.09375,10.43,123.16,3.0
90809,2024-09-10 08:30:00,17.55,120.77,5.0,2.0,-7.174350260156227,54065.0,0.0,773.1076388888889,17.55,120.77,5.0
90810,2024-09-10 08:33:00,10.43,123.16,4.0,2.9,-10.864926859508461,90789.0,0.0,0.15763888888888888,10.43,123.16,4.0
90811,2024-09-10 08:35:00,10.42,123.16,4.0,2.9,-11.134592886026836,90804.0,0.0,0.08472222222222223,10.42,123.16,4.0
90814,2024-09-10 09:48:00,10.42,123.17,4.0,2.1,-10.468136285513312,90761.0,0.0,0.39305555555555555,10.42,123.17,4.0
90819,2024-09-10 12:05:00,10.42,123.17,5.0,2.3,-10.653926350542523,90800.0,0.0,0.25625,10.42,123.17,5.0
90824,2024-09-10 14:54:00,10.42,123.16,3.0,2.5,-10.498318794167773,90801.0,0.0,0.36666666666666664,10.42,123.16,3.0
90825,2024-09-10 15:02:00,8.08,126.71,19.0,2.2,-8.48032952865995,88416.0,0.0,38.21736111111111,8.08,126.71,19.0
90836,2024-09-10 21:00:00,10.43,123.16,1.0,2.7,-7.230449145452005,58667.0,0.0,679.4243055555555,10.43,123.16,1.0
90841,2024-09-11 00:29:00,10.42,123.18,5.0,2.6,-10.055115092011455,90760.0,0.0,1.0173611111111112,10.42,123.18,5.0
90842,2024-09-11 00:44:00,9.32,125.82,33.0,2.1,-7.14930411337615,51924.0,0.0,819.0041666666667,9.32,125.82,33.0
90843,2024-09-11 00:48:00,14.97,122.6,1.0,2.4,-9.27209981050187,90495.0,0.0,6.172916666666667,14.97,122.6,1.0
90892,2024-09-11 23:28:00,13.75,120.6,100.0,1.5,-7.4322153258901755,67868.0,0.0,426.9479166666667,13.75,120.6,100.0
90902,2024-09-12 04:14:00,7.8,124.71,3.0,2.9,-7.362560508664285,65146.0,0.0,501.2215277777778,7.8,124.71,3.0
90919,2024-09-12 10:51:00,17.43,120.65,9.0,2.8,-7.1885297951001395,55813.0,0.0,748.2736111111111,17.43,120.65,9.0
90958,2024-09-13 21:13:00,8.3,127.23,1.0,4.1,-7.624751614247499,75904.0,0.0,274.05555555555554,8.3,127.23,1.0
90969,2024-09-14 04:47:00,8.12,127.22,1.0,3.4,-7.664034196144283,77906.0,0.0,250.35486111111112,8.12,127.22,1.0
91016,2024-09-15 18:39:00,8.09,126.69,25.0,1.8,-8.476213930295149,89038.0,0.0,38.58125,8.09,126.69,25.0
91055,2024-09-16 13:09:00,12.49,123.58,5.0,2.0,-7.883176087158424,83166.0,0.0,151.15208333333334,12.49,123.58,5.0
91056,2024-09-16 13:13:00,10.45,125.1,1.0,2.4,-7.14147046415004,51624.0,0.0,833.9111111111112,10.45,125.1,1.0
91091,2024-09-16 23:46:00,12.53,123.58,4.0,1.4,-11.047766448289309,91076.0,0.0,0.10347222222222222,12.53,123.58,4.0
91094,2024-09-17 00:38:00,12.53,123.59,6.0,1.7,-10.403387347141804,91058.0,0.0,0.45625,12.53,123.59,6.0
91124,2024-09-17 17:41:00,8.7,127.06,1.0,1.7,-7.607491465448878,74495.0,0.0,285.1666666666667,8.7,127.06,1.0
91250,2024-09-20 04:34:00,8.05,126.76,23.0,1.8,-8.395825319674152,88756.0,0.0,46.42638888888889,8.05,126.76,23.0
91303,2024-09-21 11:42:00,13.99,120.54,112.0,1.4,-7.371280908039139,65880.0,0.0,491.2576388888889,13.99,120.54,112.0
91337,2024-09-22 03:39:00,13.72,120.62,98.0,1.9,-7.147939705305397,52230.0,0.0,821.58125,13.72,120.62,98.0
91349,2024-09-22 12:20:00,8.77,126.55,28.0,2.8,-7.841157873424602,82636.0,0.0,166.50694444444446,8.77,126.55,28.0
91355,2024-09-22 18:20:00,13.74,120.62,98.0,1.8,-7.641358879651055,77493.0,0.0,263.7736111111111,13.74,120.62,98.0
91412,2024-09-24 00:27:00,12.53,123.6,6.0,1.9,-9.205425312387797,91070.0,0.0,7.197222222222222,12.53,123.6,6.0
91446,2024-09-24 18:34:00,12.54,123.59,7.0,3.4,-9.165497931760344,91075.0,0.0,7.8902777777777775,12.54,123.59,7.0
91452,2024-09-24 21:33:00,12.52,123.59,7.0,2.2,-9.853596795675564,91379.0,0.0,1.6180555555555556,12.52,123.59,7.0
91460,2024-09-24 23:52:00,12.52,123.61,7.0,2.0,-10.318405937387592,91434.0,0.0,0.5548611111111111,12.52,123.61,7.0
91474,2024-09-25 02:25:00,12.53,123.58,4.0,1.7,-9.15354705826376,91091.0,0.0,8.110416666666667,12.53,123.58,4.0
91481,2024-09-25 03:45:00,12.55,123.61,6.0,2.4,-9.739223519741568,91368.0,0.0,2.1055555555555556,12.55,123.61,6.0
91494,2024-09-25 07:48:00,12.54,123.59,6.0,2.8,-9.140939869593655,91089.0,0.0,8.349305555555556,12.54,123.59,6.0
91504,2024-09-25 15:52:00,12.54,123.59,7.0,4.0,-10.114421862879203,91446.0,0.0,0.8875,12.54,123.59,7.0
91509,2024-09-25 17:09:00,12.53,123.6,6.0,2.3,-9.833207057092721,91412.0,0.0,1.6958333333333333,12.53,123.6,6.0
91525,2024-09-25 21:45:00,12.5,123.58,7.0,2.4,-9.088981371420527,91045.0,0.0,9.410416666666666,12.5,123.58,7.0
91577,2024-09-26 21:09:00,12.53,123.62,7.0,2.0,-8.493753174002277,89813.0,0.0,37.05416666666667,12.53,123.62,7.0
91597,2024-09-27 00:31:00,8.07,126.75,25.0,1.4,-8.306408592807013,88282.0,0.0,57.040277777777774,8.07,126.75,25.0
91606,2024-09-27 01:56:00,14.99,121.72,9.0,2.3,-7.092694681279715,47993.0,0.0,933.0298611111111,14.99,121.72,9.0
91610,2024-09-27 03:23:00,12.53,123.6,7.0,2.1,-9.744410907674155,91465.0,0.0,2.0805555555555557,12.53,123.6,7.0
91623,2024-09-27 08:27:00,13.5,120.68,1.0,2.5,-7.387367067678414,66670.0,0.0,473.39444444444445,13.5,120.68,1.0
91628,2024-09-27 09:15:00,12.51,123.64,3.0,3.8,-7.297442398630095,62513.0,0.0,582.3013888888889,12.51,123.64,3.0
91633,2024-09-27 12:37:00,8.06,126.67,24.0,2.6,-8.254895503544986,87968.0,0.0,64.22361111111111,8.06,126.67,24.0
91645,2024-09-27 19:02:00,12.55,123.61,4.0,3.0,-9.382418446189716,91366.0,0.0,4.788194444444445,12.55,123.61,4.0
91718,2024-09-29 04:21:00,7.81,126.05,33.0,1.4,-7.444407703453925,68782.0,0.0,415.12847222222223,7.81,126.05,33.0
91733,2024-09-29 15:16:00,12.53,123.58,5.0,2.3,-9.501124430447248,91528.0,0.0,3.6430555555555557,12.53,123.58,5.0
91769,2024-09-30 18:04:00,8.58,126.71,1.0,3.8,-7.9082973069343465,84286.0,0.0,142.65694444444443,8.58,126.71,1.0
91864,2024-10-02 19:33:00,7.92,126.78,18.0,1.6,-8.480558443302602,90053.0,0.0,38.19722222222222,7.92,126.78,18.0
91900,2024-10-03 16:45:00,9.62,126.22,33.0,1.5,-7.4809968752762765,70263.0,0.0,381.58680555555554,9.62,126.22,33.0
91903,2024-10-03 18:35:00,7.69,127.17,26.0,3.1,-7.204945774856858,57762.0,0.0,720.5173611111111,7.69,127.17,26.0
91945,2024-10-04 17:25:00,9.84,126.14,33.0,1.6,-7.623931429140191,77602.0,0.0,274.5736111111111,9.84,126.14,33.0
91987,2024-10-05 06:06:00,7.9,126.2,33.0,2.0,-7.599784746862202,76358.0,0.0,290.27222222222224,7.9,126.2,33.0
92011,2024-10-05 20:23:00,8.42,126.59,18.0,1.9,-7.660293010751782,79041.0,0.0,252.52083333333334,8.42,126.59,18.0
92014,2024-10-05 21:45:00,7.9,126.78,13.0,2.2,-8.261834971623278,88522.0,0.0,63.205555555555556,7.9,126.78,13.0
92039,2024-10-06 01:17:00,10.03,126.15,18.0,2.4,-7.043882503936198,45520.0,0.0,1044.017361111111,10.03,126.15,18.0
92081,2024-10-06 20:13:00,8.26,126.56,32.0,2.4,-7.63085911871548,78119.0,0.0,270.2284722222222,8.26,126.56,32.0
92083,2024-10-06 20:44:00,12.53,123.6,6.0,1.8,-9.015342406799062,91509.0,0.0,11.149305555555555,12.53,123.6,6.0
92095,2024-10-06 23:59:00,12.53,123.6,9.0,1.6,-9.10331689931209,91651.0,0.0,9.104861111111111,12.53,123.6,9.0
92109,2024-10-07 04:04:00,12.52,123.59,6.0,2.0,-8.747640959582602,91050.0,0.0,20.65138888888889,12.52,123.59,6.0
92182,2024-10-08 11:41:00,12.55,123.57,6.0,2.3,-9.820587443351645,92074.0,0.0,1.7458333333333333,12.55,123.57,6.0
92190,2024-10-08 17:07:00,13.67,120.64,110.0,1.5,-7.095086449668061,48984.0,0.0,927.9055555555556,13.67,120.64,110.0
92251,2024-10-10 00:32:00,17.72,120.59,19.0,2.5,-7.209087205352228,58410.0,0.0,713.6791666666667,17.72,120.59,19.0
92271,2024-10-10 04:50:00,11.27,124.63,2.0,2.8,-7.72109936960865,80868.0,0.0,219.52847222222223,11.27,124.63,2.0
92316,2024-10-11 02:36:00,11.25,124.64,1.0,2.3,-7.3347734415609125,64984.0,0.0,534.3388888888888,11.25,124.64,1.0
92336,2024-10-11 17:49:00,17.49,120.64,1.0,2.0,-7.158570064856565,54383.0,0.0,801.7152777777778,17.49,120.64,1.0
92360,2024-10-12 04:34:00,15.09,122.92,1.0,2.6,-8.290039326637448,89369.0,0.0,59.23125,15.09,122.92,1.0
92583,2024-10-17 00:44:00,8.76,126.89,1.0,2.1,-7.574135480242512,75806.0,0.0,307.93194444444447,8.76,126.89,1.0
92593,2024-10-17 04:36:00,7.83,122.8,33.0,1.6,-7.983504493634897,86263.0,0.0,119.97361111111111,7.83,122.8,33.0
92713,2024-10-20 00:03:00,8.13,126.63,33.0,2.2,-7.721304117577706,81396.0,0.0,219.425,8.13,126.63,33.0
92738,2024-10-20 16:28:00,12.51,123.64,3.0,2.1,-8.695221359850878,91628.0,0.0,23.300694444444446,12.51,123.64,3.0
92744,2024-10-20 19:31:00,17.96,120.67,2.0,2.3,-7.152185215772268,54063.0,0.0,813.5888888888888,17.96,120.67,2.0
92779,2024-10-21 21:50:00,10.87,125.29,2.0,2.5,-7.981846022000375,86455.0,0.0,120.43263888888889,10.87,125.29,2.0
92810,2024-10-23 15:01:00,12.32,123.79,8.0,2.0,-7.287048038641123,62913.0,0.0,596.40625,12.32,123.79,8.0
92824,2024-10-24 04:29:00,14.98,122.61,1.0,3.5,-8.367777920006825,90484.0,0.0,49.52361111111111,14.98,122.61,1.0
92862,2024-10-25 07:15:00,14.48,123.06,1.0,2.6,-7.266234191947821,61920.0,0.0,625.6854166666667,14.48,123.06,1.0
92899,2024-10-26 10:20:00,14.41,123.03,1.0,2.5,-7.264151081663502,61848.0,0.0,628.69375,14.41,123.03,1.0
92985,2024-10-30 07:03:00,10.27,126.06,20.0,2.6,-7.685625677625031,80932.0,0.0,238.2125,10.27,126.06,20.0
92992,2024-10-30 14:33:00,6.71,125.15,6.0,2.1,-7.518847160982615,72468.0,0.0,349.73819444444445,6.71,125.15,6.0
93015,2024-10-31 12:22:00,12.53,123.59,6.0,3.2,-8.414338665238379,91094.0,0.0,44.48888888888889,12.53,123.59,6.0
93039,2024-11-01 10:39:00,9.77,126.26,33.0,2.1,-7.678072539734585,80842.0,0.0,242.39166666666668,9.77,126.26,33.0
93066,2024-11-01 23:37:00,8.55,126.29,32.0,1.3,-7.543548360335978,74498.0,0.0,330.4013888888889,8.55,126.29,32.0
93068,2024-11-02 01:29:00,8.47,126.73,7.0,2.9,-7.541541174582908,74014.0,0.0,331.93194444444447,8.47,126.73,7.0
93201,2024-11-04 06:25:00,8.1,126.8,23.0,2.0,-8.101479074759755,88760.0,0.0,91.43472222222222,8.1,126.8,23.0
93321,2024-11-06 23:04:00,10.42,123.18,6.0,2.4,-8.299666913114347,90764.0,0.0,57.93263888888889,10.42,123.18,6.0
93388,2024-11-08 17:49:00,9.1,126.33,28.0,2.0,-8.361580215835337,91219.0,0.0,50.235416666666666,9.1,126.33,28.0
93402,2024-11-09 00:17:00,9.19,126.65,13.0,3.5,-7.435426425677506,70025.0,0.0,423.8027777777778,9.19,126.65,13.0
93428,2024-11-09 06:21:00,17.86,120.64,1.0,2.6,-7.382081597092786,68056.0,0.0,479.19097222222223,17.86,120.64,1.0
93453,2024-11-09 19:09:00,8.51,126.88,1.0,3.0,-7.5417329315267425,75791.0,0.0,331.78541666666666,8.51,126.88,1.0
93606,2024-11-12 22:44:00,11.31,124.6,2.0,2.8,-7.187881365233136,58101.0,0.0,749.3916666666667,11.31,124.6,2.0
93773,2024-11-17 21:48:00,10.68,124.97,1.0,3.0,-7.581760172923852,78677.0,0.0,302.5729166666667,10.68,124.97,1.0
93805,2024-11-18 19:08:00,9.83,126.12,33.0,1.8,-7.272410655536186,63268.0,0.0,616.85,9.83,126.12,33.0
93837,2024-11-19 19:05:00,10.43,123.16,1.0,2.4,-8.217987942299523,90836.0,0.0,69.92013888888889,10.43,123.16,1.0
93897,2024-11-21 16:31:00,8.3,126.61,24.0,2.4,-7.648608626437561,81034.0,0.0,259.40694444444443,8.3,126.61,24.0
93941,2024-11-22 18:09:00,7.95,126.83,11.0,2.1,-7.51377869561174,73667.0,0.0,353.84375,7.95,126.83,11.0
94127,2024-11-27 17:26:00,9.14,126.41,22.0,2.6,-7.5098873730993745,74185.0,0.0,357.0284722222222,9.14,126.41,22.0
94129,2024-11-27 18:28:00,11.31,124.57,2.0,2.8,-7.101535482017005,51348.0,0.0,914.2284722222222,11.31,124.57,2.0
94205,2024-11-30 04:35:00,8.07,126.38,47.0,1.7,-7.551513097867234,78130.0,0.0,324.39722222222224,8.07,126.38,47.0
94371,2024-12-04 20:06:00,7.94,126.78,18.0,2.1,-8.042767424164193,89885.0,0.0,104.67013888888889,7.94,126.78,18.0
94444,2024-12-06 11:10:00,17.57,120.71,8.0,2.3,-7.126787064235258,53583.0,0.0,862.5875,17.57,120.71,8.0
94468,2024-12-06 22:54:00,10.42,123.18,5.0,2.0,-8.12340042303085,90841.0,0.0,86.93402777777777,10.42,123.18,5.0
94539,2024-12-08 04:59:00,10.15,125.11,10.0,2.2,-7.538074202998375,77961.0,0.0,334.59236111111113,10.15,125.11,10.0
94568,2024-12-08 22:52:00,8.08,126.55,30.0,1.4,-7.958693898231235,88589.0,0.0,127.02708333333334,8.08,126.55,30.0
94599,2024-12-09 21:57:00,7.56,124.48,1.0,1.5,-7.050655496249679,47508.0,0.0,1027.8618055555555,7.56,124.48,1.0
